timestamp,system,M,size,build_ef,graph,k,search_ef,recall,qps_t,hop,dist,thread
2024-08-01 18:16:48.025,hnsw_faiss,32,1M,500,bigann,10,10,79.3,4883,0.0,532.7,48
2024-08-01 18:16:48.094,hnsw_faiss,32,1M,500,bigann,10,20,90.4,3129,0.0,910.5,48
2024-08-01 18:16:48.186,hnsw_faiss,32,1M,500,bigann,10,30,94.7,2326,0.0,1296.8,48
2024-08-01 18:16:48.322,hnsw_faiss,32,1M,500,bigann,10,50,97.9,1556,0.0,2089.5,48
2024-08-01 18:16:48.500,hnsw_faiss,32,1M,500,bigann,10,70,99.0,1181,0.0,2893.9,48
2024-08-01 18:16:48.720,hnsw_faiss,32,1M,500,bigann,10,90,99.5,956,0.0,3701.3,48
2024-08-01 18:16:48.960,hnsw_faiss,32,1M,500,bigann,10,100,99.6,876,0.0,4106.1,48
2024-08-01 18:16:49.383,hnsw_faiss,32,1M,500,bigann,10,200,99.9,495,0.0,8158.2,48
2024-08-01 18:16:49.985,hnsw_faiss,32,1M,500,bigann,10,300,100.0,347,0.0,12216.0,48
2024-08-01 18:16:50.719,hnsw_faiss,32,1M,500,bigann,10,400,100.0,284,0.0,16277.5,48
2024-08-01 18:16:51.604,hnsw_faiss,32,1M,500,bigann,10,500,100.0,235,0.0,20338.4,48
2024-08-01 18:16:51.898,hnsw_faiss,32,1M,500,bigann,100,100,97.0,887,0.0,4106.1,48
2024-08-01 18:16:52.372,hnsw_faiss,32,1M,500,bigann,100,200,99.4,497,0.0,8158.2,48
2024-08-01 18:16:53.012,hnsw_faiss,32,1M,500,bigann,100,300,99.8,355,0.0,12216.0,48
2024-08-01 18:16:53.803,hnsw_faiss,32,1M,500,bigann,100,400,99.9,282,0.0,16277.5,48
2024-08-01 18:16:54.741,hnsw_faiss,32,1M,500,bigann,100,500,100.0,235,0.0,20338.4,48
2024-08-01 17:28:20.964,hnsw_faiss,32,10M,100,bigann,1,1,27.8,8050,0.5,111.5,48
2024-08-01 17:28:21.004,hnsw_faiss,32,10M,100,bigann,1,5,62.4,5416,0.0,309.8,48
2024-08-01 17:28:21.058,hnsw_faiss,32,10M,100,bigann,1,10,77.1,3906,0.0,492.7,48
2024-08-01 17:28:21.138,hnsw_faiss,32,10M,100,bigann,1,20,88.2,2657,0.0,823.4,48
2024-08-01 17:28:21.239,hnsw_faiss,32,10M,100,bigann,1,30,92.6,2068,0.0,1148.1,48
2024-08-01 17:28:21.386,hnsw_faiss,32,10M,100,bigann,1,50,96.3,1429,0.0,1807.1,48
2024-08-01 17:28:21.577,hnsw_faiss,32,10M,100,bigann,1,70,97.7,1098,0.0,2472.4,48
2024-08-01 17:28:21.811,hnsw_faiss,32,10M,100,bigann,1,90,98.4,895,0.0,3141.4,48
2024-08-01 17:28:22.069,hnsw_faiss,32,10M,100,bigann,1,100,98.7,810,0.0,3474.8,48
2024-08-01 17:28:22.523,hnsw_faiss,32,10M,100,bigann,1,200,99.6,460,0.0,6817.5,48
2024-08-01 17:28:23.171,hnsw_faiss,32,10M,100,bigann,1,300,99.8,322,0.0,10151.6,48
2024-08-01 17:28:23.987,hnsw_faiss,32,10M,100,bigann,1,400,99.9,255,0.0,13474.0,48
2024-08-01 17:28:24.976,hnsw_faiss,32,10M,100,bigann,1,500,100.0,211,0.0,16784.9,48
2024-08-01 17:28:25.031,hnsw_faiss,32,10M,100,bigann,10,10,68.2,3940,0.0,492.7,48
2024-08-01 17:28:25.112,hnsw_faiss,32,10M,100,bigann,10,20,81.1,2651,0.0,823.4,48
2024-08-01 17:28:25.215,hnsw_faiss,32,10M,100,bigann,10,30,87.2,2068,0.0,1148.1,48
2024-08-01 17:28:25.363,hnsw_faiss,32,10M,100,bigann,10,50,92.8,1432,0.0,1807.1,48
2024-08-01 17:28:25.554,hnsw_faiss,32,10M,100,bigann,10,70,95.4,1100,0.0,2472.4,48
2024-08-01 17:28:25.788,hnsw_faiss,32,10M,100,bigann,10,90,96.9,898,0.0,3141.4,48
2024-08-01 17:28:26.052,hnsw_faiss,32,10M,100,bigann,10,100,97.4,797,0.0,3474.8,48
2024-08-01 17:28:26.505,hnsw_faiss,32,10M,100,bigann,10,200,99.2,462,0.0,6817.5,48
2024-08-01 17:28:27.143,hnsw_faiss,32,10M,100,bigann,10,300,99.6,327,0.0,10151.6,48
2024-08-01 17:28:27.958,hnsw_faiss,32,10M,100,bigann,10,400,99.8,256,0.0,13474.0,48
2024-08-01 17:28:28.945,hnsw_faiss,32,10M,100,bigann,10,500,99.9,211,0.0,16784.9,48
2024-08-01 17:28:29.270,hnsw_faiss,32,10M,100,bigann,100,100,90.7,781,0.0,3474.8,48
2024-08-01 17:28:29.779,hnsw_faiss,32,10M,100,bigann,100,200,96.4,459,0.0,6817.5,48
2024-08-01 17:28:30.474,hnsw_faiss,32,10M,100,bigann,100,300,98.1,326,0.0,10151.6,48
2024-08-01 17:28:31.353,hnsw_faiss,32,10M,100,bigann,100,400,98.9,252,0.0,13474.0,48
2024-08-01 17:28:32.412,hnsw_faiss,32,10M,100,bigann,100,500,99.2,207,0.0,16784.9,48
2024-08-01 18:00:11.782,hnsw_faiss,32,10M,300,bigann,1,1,29.2,6325,0.5,126.7,48
2024-08-01 18:00:11.828,hnsw_faiss,32,10M,300,bigann,1,5,66.7,4688,0.0,360.7,48
2024-08-01 18:00:11.890,hnsw_faiss,32,10M,300,bigann,1,10,80.9,3386,0.0,578.6,48
2024-08-01 18:00:11.983,hnsw_faiss,32,10M,300,bigann,1,20,91.2,2285,0.0,977.5,48
2024-08-01 18:00:12.104,hnsw_faiss,32,10M,300,bigann,1,30,95.1,1741,0.0,1376.5,48
2024-08-01 18:00:12.281,hnsw_faiss,32,10M,300,bigann,1,50,98.0,1183,0.0,2188.1,48
2024-08-01 18:00:12.510,hnsw_faiss,32,10M,300,bigann,1,70,98.9,912,0.0,3011.8,48
2024-08-01 18:00:12.792,hnsw_faiss,32,10M,300,bigann,1,90,99.4,742,0.0,3839.8,48
2024-08-01 18:00:13.099,hnsw_faiss,32,10M,300,bigann,1,100,99.4,680,0.0,4254.6,48
2024-08-01 18:00:13.649,hnsw_faiss,32,10M,300,bigann,1,200,99.9,379,0.0,8410.4,48
2024-08-01 18:00:14.424,hnsw_faiss,32,10M,300,bigann,1,300,100.0,269,0.0,12565.6,48
2024-08-01 18:00:15.421,hnsw_faiss,32,10M,300,bigann,1,400,100.0,209,0.0,16715.5,48
2024-08-01 18:00:16.627,hnsw_faiss,32,10M,300,bigann,1,500,100.0,172,0.0,20859.8,48
2024-08-01 18:00:16.691,hnsw_faiss,32,10M,300,bigann,10,10,72.0,3384,0.0,578.6,48
2024-08-01 18:00:16.784,hnsw_faiss,32,10M,300,bigann,10,20,84.8,2296,0.0,977.5,48
2024-08-01 18:00:16.907,hnsw_faiss,32,10M,300,bigann,10,30,90.6,1733,0.0,1376.5,48
2024-08-01 18:00:17.084,hnsw_faiss,32,10M,300,bigann,10,50,95.4,1186,0.0,2188.1,48
2024-08-01 18:00:17.316,hnsw_faiss,32,10M,300,bigann,10,70,97.4,908,0.0,3011.8,48
2024-08-01 18:00:17.600,hnsw_faiss,32,10M,300,bigann,10,90,98.3,739,0.0,3839.8,48
2024-08-01 18:00:17.909,hnsw_faiss,32,10M,300,bigann,10,100,98.6,677,0.0,4254.6,48
2024-08-01 18:00:18.463,hnsw_faiss,32,10M,300,bigann,10,200,99.7,377,0.0,8410.4,48
2024-08-01 18:00:19.243,hnsw_faiss,32,10M,300,bigann,10,300,99.9,267,0.0,12565.6,48
2024-08-01 18:00:20.240,hnsw_faiss,32,10M,300,bigann,10,400,99.9,209,0.0,16715.5,48
2024-08-01 18:00:21.446,hnsw_faiss,32,10M,300,bigann,10,500,100.0,173,0.0,20859.8,48
2024-08-01 18:00:21.811,hnsw_faiss,32,10M,300,bigann,100,100,93.9,677,0.0,4254.6,48
2024-08-01 18:00:22.419,hnsw_faiss,32,10M,300,bigann,100,200,98.2,377,0.0,8410.4,48
2024-08-01 18:00:23.250,hnsw_faiss,32,10M,300,bigann,100,300,99.2,268,0.0,12565.6,48
2024-08-01 18:00:24.296,hnsw_faiss,32,10M,300,bigann,100,400,99.6,210,0.0,16715.5,48
2024-08-01 18:00:25.550,hnsw_faiss,32,10M,300,bigann,100,500,99.7,173,0.0,20859.8,48
2024-08-01 18:53:53.000,hnsw_faiss,32,10M,500,bigann,1,1,28.7,5593,0.5,130.5,48
2024-08-01 18:53:53.050,hnsw_faiss,32,10M,500,bigann,1,5,66.8,4315,0.0,375.5,48
2024-08-01 18:53:53.119,hnsw_faiss,32,10M,500,bigann,1,10,81.7,3092,0.0,604.9,48
2024-08-01 18:53:53.221,hnsw_faiss,32,10M,500,bigann,1,20,92.0,2063,0.0,1023.2,48
2024-08-01 18:53:53.355,hnsw_faiss,32,10M,500,bigann,1,30,95.5,1574,0.0,1444.6,48
2024-08-01 18:53:53.551,hnsw_faiss,32,10M,500,bigann,1,50,98.3,1073,0.0,2302.7,48
2024-08-01 18:53:53.806,hnsw_faiss,32,10M,500,bigann,1,70,99.1,819,0.0,3175.3,48
2024-08-01 18:53:54.120,hnsw_faiss,32,10M,500,bigann,1,90,99.4,666,0.0,4050.9,48
2024-08-01 18:53:54.464,hnsw_faiss,32,10M,500,bigann,1,100,99.5,608,0.0,4489.4,48
2024-08-01 18:53:55.078,hnsw_faiss,32,10M,500,bigann,1,200,99.9,339,0.0,8888.3,48
2024-08-01 18:53:55.945,hnsw_faiss,32,10M,500,bigann,1,300,100.0,240,0.0,13291.3,48
2024-08-01 18:53:57.052,hnsw_faiss,32,10M,500,bigann,1,400,100.0,188,0.0,17689.5,48
2024-08-01 18:53:58.391,hnsw_faiss,32,10M,500,bigann,1,500,100.0,155,0.0,22085.7,48
2024-08-01 18:53:58.460,hnsw_faiss,32,10M,500,bigann,10,10,72.5,3120,0.0,604.9,48
2024-08-01 18:53:58.563,hnsw_faiss,32,10M,500,bigann,10,20,85.2,2082,0.0,1023.2,48
2024-08-01 18:53:58.697,hnsw_faiss,32,10M,500,bigann,10,30,91.0,1576,0.0,1444.6,48
2024-08-01 18:53:58.894,hnsw_faiss,32,10M,500,bigann,10,50,95.7,1072,0.0,2302.7,48
2024-08-01 18:53:59.151,hnsw_faiss,32,10M,500,bigann,10,70,97.6,817,0.0,3175.3,48
2024-08-01 18:53:59.466,hnsw_faiss,32,10M,500,bigann,10,90,98.5,664,0.0,4050.9,48
2024-08-01 18:53:59.810,hnsw_faiss,32,10M,500,bigann,10,100,98.8,608,0.0,4489.4,48
2024-08-01 18:54:00.426,hnsw_faiss,32,10M,500,bigann,10,200,99.8,339,0.0,8888.3,48
2024-08-01 18:54:01.295,hnsw_faiss,32,10M,500,bigann,10,300,99.9,240,0.0,13291.3,48
2024-08-01 18:54:02.404,hnsw_faiss,32,10M,500,bigann,10,400,100.0,188,0.0,17689.5,48
2024-08-01 18:54:03.741,hnsw_faiss,32,10M,500,bigann,10,500,100.0,156,0.0,22085.7,48
2024-08-01 18:54:04.149,hnsw_faiss,32,10M,500,bigann,100,100,94.3,594,0.0,4489.4,48
2024-08-01 18:54:04.822,hnsw_faiss,32,10M,500,bigann,100,200,98.4,337,0.0,8888.3,48
2024-08-01 18:54:05.764,hnsw_faiss,32,10M,500,bigann,100,300,99.4,236,0.0,13291.3,48
2024-08-01 18:54:06.954,hnsw_faiss,32,10M,500,bigann,100,400,99.7,184,0.0,17689.5,48
2024-08-01 18:54:08.346,hnsw_faiss,32,10M,500,bigann,100,500,99.8,155,0.0,22085.7,48
2024-08-01 19:15:20.071,hnsw_faiss,32,1M,100,deep,1,1,34.5,10384,0.5,101.1,48
2024-08-01 19:15:20.092,hnsw_faiss,32,1M,100,deep,1,5,70.3,10474,0.0,266.7,48
2024-08-01 19:15:20.122,hnsw_faiss,32,1M,100,deep,1,10,82.7,7172,0.0,419.3,48
2024-08-01 19:15:20.168,hnsw_faiss,32,1M,100,deep,1,20,91.7,4652,0.0,709.8,48
2024-08-01 19:15:20.228,hnsw_faiss,32,1M,100,deep,1,30,94.8,3526,0.0,998.6,48
2024-08-01 19:15:20.316,hnsw_faiss,32,1M,100,deep,1,50,97.3,2416,0.0,1584.4,48
2024-08-01 19:15:20.429,hnsw_faiss,32,1M,100,deep,1,70,98.5,1855,0.0,2172.3,48
2024-08-01 19:15:20.566,hnsw_faiss,32,1M,100,deep,1,90,98.9,1530,0.0,2762.2,48
2024-08-01 19:15:20.714,hnsw_faiss,32,1M,100,deep,1,100,99.0,1423,0.0,3056.7,48
2024-08-01 19:15:20.971,hnsw_faiss,32,1M,100,deep,1,200,99.7,814,0.0,5991.0,48
2024-08-01 19:15:21.328,hnsw_faiss,32,1M,100,deep,1,300,99.9,584,0.0,8905.6,48
2024-08-01 19:15:21.779,hnsw_faiss,32,1M,100,deep,1,400,99.9,464,0.0,11802.6,48
2024-08-01 19:15:22.319,hnsw_faiss,32,1M,100,deep,1,500,100.0,386,0.0,14686.6,48
2024-08-01 19:15:22.349,hnsw_faiss,32,1M,100,deep,10,10,75.0,7491,0.0,419.3,48
2024-08-01 19:15:22.395,hnsw_faiss,32,1M,100,deep,10,20,86.4,4781,0.0,709.8,48
2024-08-01 19:15:22.452,hnsw_faiss,32,1M,100,deep,10,30,91.0,3835,0.0,998.6,48
2024-08-01 19:15:22.533,hnsw_faiss,32,1M,100,deep,10,50,95.1,2643,0.0,1584.4,48
2024-08-01 19:15:22.638,hnsw_faiss,32,1M,100,deep,10,70,96.9,2031,0.0,2172.3,48
2024-08-01 19:15:22.765,hnsw_faiss,32,1M,100,deep,10,90,97.8,1659,0.0,2762.2,48
2024-08-01 19:15:22.904,hnsw_faiss,32,1M,100,deep,10,100,98.1,1527,0.0,3056.7,48
2024-08-01 19:15:23.146,hnsw_faiss,32,1M,100,deep,10,200,99.4,868,0.0,5991.0,48
2024-08-01 19:15:23.482,hnsw_faiss,32,1M,100,deep,10,300,99.6,623,0.0,8905.6,48
2024-08-01 19:15:23.907,hnsw_faiss,32,1M,100,deep,10,400,99.8,492,0.0,11802.6,48
2024-08-01 19:15:24.417,hnsw_faiss,32,1M,100,deep,10,500,99.8,410,0.0,14686.6,48
2024-08-01 19:15:24.627,hnsw_faiss,32,1M,100,deep,100,100,93.5,1407,0.0,3056.7,48
2024-08-01 19:15:24.954,hnsw_faiss,32,1M,100,deep,100,200,97.5,767,0.0,5991.0,48
2024-08-01 19:15:25.393,hnsw_faiss,32,1M,100,deep,100,300,98.7,543,0.0,8905.6,48
2024-08-01 19:15:25.915,hnsw_faiss,32,1M,100,deep,100,400,99.2,446,0.0,11802.6,48
2024-08-01 19:15:26.529,hnsw_faiss,32,1M,100,deep,100,500,99.4,372,0.0,14686.6,48
2024-08-01 19:43:08.911,hnsw_faiss,32,1M,300,deep,1,1,36.5,19461,0.5,114.5,48
2024-08-01 19:43:08.934,hnsw_faiss,32,1M,300,deep,1,5,73.5,9331,0.0,313.6,48
2024-08-01 19:43:08.967,hnsw_faiss,32,1M,300,deep,1,10,86.0,6523,0.0,499.0,48
2024-08-01 19:43:09.019,hnsw_faiss,32,1M,300,deep,1,20,94.1,4163,0.0,854.4,48
2024-08-01 19:43:09.086,hnsw_faiss,32,1M,300,deep,1,30,96.8,3147,0.0,1214.0,48
2024-08-01 19:43:09.185,hnsw_faiss,32,1M,300,deep,1,50,98.8,2128,0.0,1945.2,48
2024-08-01 19:43:09.310,hnsw_faiss,32,1M,300,deep,1,70,99.4,1681,0.0,2682.8,48
2024-08-01 19:43:09.469,hnsw_faiss,32,1M,300,deep,1,90,99.7,1323,0.0,3423.1,48
2024-08-01 19:43:09.641,hnsw_faiss,32,1M,300,deep,1,100,99.7,1215,0.0,3792.7,48
2024-08-01 19:43:09.944,hnsw_faiss,32,1M,300,deep,1,200,99.9,690,0.0,7490.7,48
2024-08-01 19:43:10.366,hnsw_faiss,32,1M,300,deep,1,300,100.0,495,0.0,11178.8,48
2024-08-01 19:43:10.897,hnsw_faiss,32,1M,300,deep,1,400,100.0,392,0.0,14857.6,48
2024-08-01 19:43:11.536,hnsw_faiss,32,1M,300,deep,1,500,100.0,326,0.0,18528.4,48
2024-08-01 19:43:11.571,hnsw_faiss,32,1M,300,deep,10,10,78.2,6375,0.0,499.0,48
2024-08-01 19:43:11.621,hnsw_faiss,32,1M,300,deep,10,20,89.2,4400,0.0,854.4,48
2024-08-01 19:43:11.689,hnsw_faiss,32,1M,300,deep,10,30,93.6,3159,0.0,1214.0,48
2024-08-01 19:43:11.789,hnsw_faiss,32,1M,300,deep,10,50,97.0,2134,0.0,1945.2,48
2024-08-01 19:43:11.919,hnsw_faiss,32,1M,300,deep,10,70,98.3,1623,0.0,2682.8,48
2024-08-01 19:43:12.079,hnsw_faiss,32,1M,300,deep,10,90,99.0,1324,0.0,3423.1,48
2024-08-01 19:43:12.252,hnsw_faiss,32,1M,300,deep,10,100,99.1,1214,0.0,3792.7,48
2024-08-01 19:43:12.556,hnsw_faiss,32,1M,300,deep,10,200,99.8,690,0.0,7490.7,48
2024-08-01 19:43:12.979,hnsw_faiss,32,1M,300,deep,10,300,99.9,495,0.0,11178.8,48
2024-08-01 19:43:13.513,hnsw_faiss,32,1M,300,deep,10,400,99.9,392,0.0,14857.6,48
2024-08-01 19:43:14.152,hnsw_faiss,32,1M,300,deep,10,500,100.0,327,0.0,18528.4,48
2024-08-01 19:43:14.387,hnsw_faiss,32,1M,300,deep,100,100,95.9,1200,0.0,3792.7,48
2024-08-01 19:43:14.746,hnsw_faiss,32,1M,300,deep,100,200,98.8,685,0.0,7490.7,48
2024-08-01 19:43:15.223,hnsw_faiss,32,1M,300,deep,100,300,99.5,494,0.0,11178.8,48
2024-08-01 19:43:15.812,hnsw_faiss,32,1M,300,deep,100,400,99.7,391,0.0,14857.6,48
2024-08-01 19:43:16.512,hnsw_faiss,32,1M,300,deep,100,500,99.8,324,0.0,18528.4,48
2024-08-01 20:30:55.044,hnsw_faiss,32,1M,500,deep,1,1,36.2,13891,0.5,119.6,48
2024-08-01 20:30:55.067,hnsw_faiss,32,1M,500,deep,1,5,73.9,9591,0.0,329.8,48
2024-08-01 20:30:55.101,hnsw_faiss,32,1M,500,deep,1,10,86.4,6330,0.0,527.5,48
2024-08-01 20:30:55.153,hnsw_faiss,32,1M,500,deep,1,20,94.7,4089,0.0,905.8,48
2024-08-01 20:30:55.222,hnsw_faiss,32,1M,500,deep,1,30,97.1,3043,0.0,1289.7,48
2024-08-01 20:30:55.325,hnsw_faiss,32,1M,500,deep,1,50,98.9,2054,0.0,2070.8,48
2024-08-01 20:30:55.459,hnsw_faiss,32,1M,500,deep,1,70,99.5,1561,0.0,2860.6,48
2024-08-01 20:30:55.624,hnsw_faiss,32,1M,500,deep,1,90,99.8,1272,0.0,3652.9,48
2024-08-01 20:30:55.803,hnsw_faiss,32,1M,500,deep,1,100,99.8,1167,0.0,4048.6,48
2024-08-01 20:30:56.120,hnsw_faiss,32,1M,500,deep,1,200,100.0,660,0.0,8011.2,48
2024-08-01 20:30:56.561,hnsw_faiss,32,1M,500,deep,1,300,100.0,473,0.0,11966.4,48
2024-08-01 20:30:57.118,hnsw_faiss,32,1M,500,deep,1,400,100.0,375,0.0,15913.7,48
2024-08-01 20:30:57.768,hnsw_faiss,32,1M,500,deep,1,500,100.0,320,0.0,19854.4,48
2024-08-01 20:30:57.803,hnsw_faiss,32,1M,500,deep,10,10,78.6,6330,0.0,527.5,48
2024-08-01 20:30:57.856,hnsw_faiss,32,1M,500,deep,10,20,89.6,4094,0.0,905.8,48
2024-08-01 20:30:57.927,hnsw_faiss,32,1M,500,deep,10,30,94.0,3032,0.0,1289.7,48
2024-08-01 20:30:58.030,hnsw_faiss,32,1M,500,deep,10,50,97.3,2057,0.0,2070.8,48
2024-08-01 20:30:58.166,hnsw_faiss,32,1M,500,deep,10,70,98.6,1559,0.0,2860.6,48
2024-08-01 20:30:58.332,hnsw_faiss,32,1M,500,deep,10,90,99.1,1270,0.0,3652.9,48
2024-08-01 20:30:58.513,hnsw_faiss,32,1M,500,deep,10,100,99.3,1163,0.0,4048.6,48
2024-08-01 20:30:58.830,hnsw_faiss,32,1M,500,deep,10,200,99.8,660,0.0,8011.2,48
2024-08-01 20:30:59.273,hnsw_faiss,32,1M,500,deep,10,300,99.9,472,0.0,11966.4,48
2024-08-01 20:30:59.831,hnsw_faiss,32,1M,500,deep,10,400,100.0,374,0.0,15913.7,48
2024-08-01 20:31:00.502,hnsw_faiss,32,1M,500,deep,10,500,100.0,311,0.0,19854.4,48
2024-08-01 20:31:00.744,hnsw_faiss,32,1M,500,deep,100,100,96.3,1147,0.0,4048.6,48
2024-08-01 20:31:01.118,hnsw_faiss,32,1M,500,deep,100,200,99.0,653,0.0,8011.2,48
2024-08-01 20:31:01.616,hnsw_faiss,32,1M,500,deep,100,300,99.6,470,0.0,11966.4,48
2024-08-01 20:31:02.235,hnsw_faiss,32,1M,500,deep,100,400,99.8,371,0.0,15913.7,48
2024-08-01 20:31:02.962,hnsw_faiss,32,1M,500,deep,100,500,99.9,310,0.0,19854.4,48
2024-08-01 19:24:35.052,hnsw_faiss,32,10M,100,deep,1,1,27.5,9458,0.5,108.8,48
2024-08-01 19:24:35.084,hnsw_faiss,32,10M,100,deep,1,5,61.5,6863,0.0,304.6,48
2024-08-01 19:24:35.125,hnsw_faiss,32,10M,100,deep,1,10,75.3,5133,0.0,484.6,48
2024-08-01 19:24:35.186,hnsw_faiss,32,10M,100,deep,1,20,85.5,3490,0.0,807.9,48
2024-08-01 19:24:35.265,hnsw_faiss,32,10M,100,deep,1,30,89.8,2671,0.0,1128.2,48
2024-08-01 19:24:35.378,hnsw_faiss,32,10M,100,deep,1,50,94.1,1870,0.0,1768.7,48
2024-08-01 19:24:35.524,hnsw_faiss,32,10M,100,deep,1,70,96.0,1436,0.0,2415.5,48
2024-08-01 19:24:35.701,hnsw_faiss,32,10M,100,deep,1,90,97.0,1182,0.0,3063.0,48
2024-08-01 19:24:35.894,hnsw_faiss,32,10M,100,deep,1,100,97.4,1088,0.0,3387.5,48
2024-08-01 19:24:36.237,hnsw_faiss,32,10M,100,deep,1,200,98.9,608,0.0,6612.7,48
2024-08-01 19:24:36.720,hnsw_faiss,32,10M,100,deep,1,300,99.3,432,0.0,9816.1,48
2024-08-01 19:24:37.335,hnsw_faiss,32,10M,100,deep,1,400,99.6,339,0.0,13003.7,48
2024-08-01 19:24:38.077,hnsw_faiss,32,10M,100,deep,1,500,99.6,281,0.0,16177.9,48
2024-08-01 19:24:38.121,hnsw_faiss,32,10M,100,deep,10,10,67.2,5071,0.0,484.6,48
2024-08-01 19:24:38.183,hnsw_faiss,32,10M,100,deep,10,20,79.5,3493,0.0,807.9,48
2024-08-01 19:24:38.269,hnsw_faiss,32,10M,100,deep,10,30,85.4,2495,0.0,1128.2,48
2024-08-01 19:24:38.382,hnsw_faiss,32,10M,100,deep,10,50,91.1,1867,0.0,1768.7,48
2024-08-01 19:24:38.530,hnsw_faiss,32,10M,100,deep,10,70,93.8,1435,0.0,2415.5,48
2024-08-01 19:24:38.709,hnsw_faiss,32,10M,100,deep,10,90,95.3,1174,0.0,3063.0,48
2024-08-01 19:24:38.903,hnsw_faiss,32,10M,100,deep,10,100,95.9,1084,0.0,3387.5,48
2024-08-01 19:24:39.246,hnsw_faiss,32,10M,100,deep,10,200,98.3,610,0.0,6612.7,48
2024-08-01 19:24:39.730,hnsw_faiss,32,10M,100,deep,10,300,99.0,432,0.0,9816.1,48
2024-08-01 19:24:40.346,hnsw_faiss,32,10M,100,deep,10,400,99.3,339,0.0,13003.7,48
2024-08-01 19:24:41.093,hnsw_faiss,32,10M,100,deep,10,500,99.5,279,0.0,16177.9,48
2024-08-01 19:24:41.345,hnsw_faiss,32,10M,100,deep,100,100,88.9,1076,0.0,3387.5,48
2024-08-01 19:24:41.746,hnsw_faiss,32,10M,100,deep,100,200,94.9,605,0.0,6612.7,48
2024-08-01 19:24:42.282,hnsw_faiss,32,10M,100,deep,100,300,96.9,434,0.0,9816.1,48
2024-08-01 19:24:42.949,hnsw_faiss,32,10M,100,deep,100,400,97.9,340,0.0,13003.7,48
2024-08-01 19:24:43.741,hnsw_faiss,32,10M,100,deep,100,500,98.5,282,0.0,16177.9,48
2024-08-01 20:07:17.366,hnsw_faiss,32,10M,300,deep,1,1,29.0,5847,0.5,123.5,48
2024-08-01 20:07:17.403,hnsw_faiss,32,10M,300,deep,1,5,65.5,5807,0.0,360.1,48
2024-08-01 20:07:17.453,hnsw_faiss,32,10M,300,deep,1,10,79.4,4328,0.0,576.7,48
2024-08-01 20:07:17.525,hnsw_faiss,32,10M,300,deep,1,20,89.2,2919,0.0,975.3,48
2024-08-01 20:07:17.621,hnsw_faiss,32,10M,300,deep,1,30,93.2,2192,0.0,1369.5,48
2024-08-01 20:07:17.761,hnsw_faiss,32,10M,300,deep,1,50,96.5,1509,0.0,2171.3,48
2024-08-01 20:07:17.940,hnsw_faiss,32,10M,300,deep,1,70,97.8,1166,0.0,2983.0,48
2024-08-01 20:07:18.160,hnsw_faiss,32,10M,300,deep,1,90,98.5,952,0.0,3797.6,48
2024-08-01 20:07:18.401,hnsw_faiss,32,10M,300,deep,1,100,98.7,868,0.0,4205.9,48
2024-08-01 20:07:18.828,hnsw_faiss,32,10M,300,deep,1,200,99.5,489,0.0,8288.7,48
2024-08-01 20:07:19.434,hnsw_faiss,32,10M,300,deep,1,300,99.8,344,0.0,12357.1,48
2024-08-01 20:07:20.203,hnsw_faiss,32,10M,300,deep,1,400,99.8,271,0.0,16413.3,48
2024-08-01 20:07:21.145,hnsw_faiss,32,10M,300,deep,1,500,99.8,221,0.0,20465.3,48
2024-08-01 20:07:21.196,hnsw_faiss,32,10M,300,deep,10,10,70.7,4341,0.0,576.7,48
2024-08-01 20:07:21.270,hnsw_faiss,32,10M,300,deep,10,20,83.5,2913,0.0,975.3,48
2024-08-01 20:07:21.365,hnsw_faiss,32,10M,300,deep,10,30,89.0,2246,0.0,1369.5,48
2024-08-01 20:07:21.502,hnsw_faiss,32,10M,300,deep,10,50,94.1,1535,0.0,2171.3,48
2024-08-01 20:07:21.680,hnsw_faiss,32,10M,300,deep,10,70,96.3,1184,0.0,2983.0,48
2024-08-01 20:07:21.899,hnsw_faiss,32,10M,300,deep,10,90,97.4,960,0.0,3797.6,48
2024-08-01 20:07:22.138,hnsw_faiss,32,10M,300,deep,10,100,97.8,880,0.0,4205.9,48
2024-08-01 20:07:22.563,hnsw_faiss,32,10M,300,deep,10,200,99.3,492,0.0,8288.7,48
2024-08-01 20:07:23.167,hnsw_faiss,32,10M,300,deep,10,300,99.6,348,0.0,12357.1,48
2024-08-01 20:07:23.917,hnsw_faiss,32,10M,300,deep,10,400,99.8,278,0.0,16413.3,48
2024-08-01 20:07:24.857,hnsw_faiss,32,10M,300,deep,10,500,99.8,222,0.0,20465.3,48
2024-08-01 20:07:25.150,hnsw_faiss,32,10M,300,deep,100,100,92.4,881,0.0,4205.9,48
2024-08-01 20:07:25.628,hnsw_faiss,32,10M,300,deep,100,200,97.2,493,0.0,8288.7,48
2024-08-01 20:07:26.273,hnsw_faiss,32,10M,300,deep,100,300,98.6,352,0.0,12357.1,48
2024-08-01 20:07:27.081,hnsw_faiss,32,10M,300,deep,100,400,99.1,277,0.0,16413.3,48
2024-08-01 20:07:28.046,hnsw_faiss,32,10M,300,deep,100,500,99.4,228,0.0,20465.3,48
2024-08-01 21:08:46.279,hnsw_faiss,32,10M,500,deep,1,1,29.1,8557,0.5,130.0,48
2024-08-01 21:08:46.316,hnsw_faiss,32,10M,500,deep,1,5,65.6,5835,0.0,379.0,48
